customer_id,first_name,last_name,gender,age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3319,Erda,None,Female,51,67,Missing,Financial Services,Affluent Customer,N,Yes,19.0
3320,Anabella,Mealham,Female,23,16,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0
3321,Ives,None,Male,37,38,Software Test Engineer I,Missing,High Net Worth,N,Yes,14.0
3323,Cortie,Hamshar,Male,44,99,Account Representative I,Health,High Net Worth,N,No,8.0
3324,Sholom,None,Male,44,32,Research Nurse,Health,Mass Customer,N,Yes,10.0
3325,Sylas,None,Male,21,80,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0
3326,Wes,Crotch,Male,42,83,Nurse,Manufacturing,High Net Worth,N,Yes,22.0
3327,Roma,Le Gallo,Male,44,84,Teacher,Manufacturing,Mass Customer,N,No,15.0
3328,Arabella,Delgaty,Female,56,58,Food Chemist,Health,Mass Customer,N,No,6.0
3329,Karissa,Leal,Female,43,97,Missing,Missing,High Net Worth,N,No,13.0
3330,Tina,Pristnor,Female,62,70,Missing,Health,Mass Customer,N,Yes,18.0
3331,Claire,Trahar,Female,46,18,Technical Writer,Financial Services,Mass Customer,N,No,8.0
3332,Cissy,Jeffress,Female,19,43,Account Representative III,Health,Mass Customer,N,No,3.0
3333,Celinda,Asher,Female,38,30,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0
3334,Koralle,Winckles,Female,52,63,VP Product Management,Health,Mass Customer,N,Yes,12.0
3335,Damian,Dutt,Male,38,47,Editor,Health,Mass Customer,N,No,16.0
3336,Konstantine,Terne,Male,39,47,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0
3337,Brendan,Aird,Male,41,58,Missing,Argiculture,Mass Customer,N,Yes,16.0
3338,Nata,Ozanne,Female,53,48,Missing,Manufacturing,Mass Customer,N,Yes,10.0
3339,Andrea,Rand,Male,31,76,Programmer Analyst III,Health,Mass Customer,N,No,21.0
3340,Torey,Beharrell,Male,26,61,Physical Therapy Assistant,Missing,Mass Customer,N,No,2.0
3341,Vitia,Crum,Female,37,19,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0
3342,Henry,Phillps,Male,32,51,Missing,Entertainment,Mass Customer,N,No,7.0
3344,Clerissa,Columbell,Female,22,66,GIS Technical Architect,Missing,Affluent Customer,N,Yes,1.0
3345,Hersch,Gilkes,Male,40,83,Missing,Financial Services,High Net Worth,N,No,12.0
3346,Nadya,Callaghan,Female,26,61,Software Consultant,Financial Services,High Net Worth,N,No,3.0
3347,Nichols,None,Male,32,99,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18.0
3348,Amanda,Hazeltine,Female,61,93,Pharmacist,Health,High Net Worth,N,Yes,6.0
3349,Byram,Lamberts,Male,36,11,Director of Sales,Argiculture,Affluent Customer,N,No,9.0
3350,Tam,Prestner,Male,42,53,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0
3351,Chryste,Nornable,Female,35,13,Accounting Assistant II,Missing,Affluent Customer,N,No,15.0
3352,Fredek,Lobley,Male,23,14,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0
3353,Marina,Scorrer,Female,23,91,Software Test Engineer II,Missing,Mass Customer,N,Yes,1.0
3354,Ollie,Restorick,Male,39,18,Missing,Manufacturing,Mass Customer,N,Yes,11.0
3355,Cherin,Thireau,Female,27,50,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0
3356,Dill,Bampford,Male,58,47,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0
3357,Georgie,Henze,Male,18,25,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0
3358,Fairlie,McGavin,Male,44,30,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0
3359,Duffy,Cotillard,Male,26,82,Developer III,Missing,Mass Customer,N,No,3.0
3360,Joelie,Sherlaw,Female,54,77,Quality Engineer,Health,Affluent Customer,N,No,5.0
3361,Riva,Yushin,Female,49,68,General Manager,Property,Mass Customer,N,Yes,9.0
3362,Piotr,Saladin,Male,46,60,VP Accounting,Financial Services,Affluent Customer,N,No,13.0
3363,Orson,Tythacott,Male,17,25,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0
3364,Trueman,None,Male,24,77,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0
3366,Rickey,Gregolotti,Male,42,98,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0
3367,Melisse,Massei,Female,17,75,Librarian,Entertainment,Mass Customer,N,Yes,1.0
3368,Tanya,Boddis,Female,50,7,Technical Writer,Financial Services,Affluent Customer,N,No,16.0
3369,Cathrin,Rosencrantz,Female,41,90,Research Associate,Missing,Mass Customer,N,No,10.0
3370,Brant,Follis,Male,63,8,Data Coordiator,Missing,High Net Worth,N,Yes,5.0
3371,Josey,Alves,Female,40,56,Analyst Programmer,Retail,Mass Customer,N,No,17.0
3372,Orazio,Wissby,Male,63,62,Missing,Telecommunications,High Net Worth,N,No,15.0
3373,Inna,Atack,Female,26,19,Research Associate,Health,Mass Customer,N,No,5.0
3374,Joann,Corrigan,Female,58,77,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0
3375,Thorsten,Gregon,Male,24,37,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0
3376,Amity,Widdall,Female,35,74,Missing,Manufacturing,Mass Customer,N,No,16.0
3377,Jamal,MacRury,Male,29,12,Missing,Manufacturing,Mass Customer,N,Yes,7.0
3378,Ina,Habershaw,Female,55,17,Missing,Financial Services,Affluent Customer,N,No,14.0
3379,Elysee,Spurr,Female,18,51,Food Chemist,Health,Mass Customer,N,Yes,2.0
3380,Abe,Ealam,Male,63,41,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0
3381,Bruce,Lackie,Male,24,26,Computer Systems Analyst IV,Missing,Mass Customer,N,No,4.0
3382,Burk,Walczak,Male,40,90,Business Systems Development Analyst,Missing,High Net Worth,N,No,10.0
3383,Dane,Swansbury,Male,35,47,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0
3384,Wesley,Nichols,Male,21,11,Missing,Missing,Mass Customer,N,No,6.0
3385,Ronda,None,Female,42,23,Systems Administrator III,Argiculture,Mass Customer,N,No,9.0
3386,Cliff,Nolin,Male,18,24,Structural Engineer,IT,High Net Worth,N,Yes,2.0
3387,Shel,Duke,Female,41,19,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0
3388,Urbanus,Pichan,Male,31,81,VP Marketing,Retail,Mass Customer,N,No,7.0
3389,Margo,Saltmarshe,Female,45,27,Programmer II,Missing,Affluent Customer,N,No,19.0
3390,Fayth,Baudins,Female,48,20,Missing,Missing,High Net Worth,N,No,7.0
3391,Terrel,Kreuzer,Male,26,93,Missing,Manufacturing,Mass Customer,N,No,7.0
3392,Brock,Ride,Male,41,41,Tax Accountant,Financial Services,Mass Customer,N,No,10.0
3393,Henrietta,Olexa,Female,63,23,Technical Writer,Retail,Mass Customer,N,Yes,7.0
3394,Barde,Spoward,Male,43,39,Environmental Specialist,Health,Mass Customer,N,No,22.0
3395,Sigmund,Fishbourn,Male,24,76,Missing,Financial Services,Mass Customer,N,No,3.0
3396,Arin,Nappin,Male,57,18,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0
3397,Melisande,None,Female,32,70,Product Engineer,IT,Mass Customer,N,No,11.0
3398,Alberik,Looks,Male,46,69,Missing,Missing,High Net Worth,N,Yes,7.0
3399,Hillyer,Biddulph,Male,21,95,VP Accounting,Financial Services,Mass Customer,N,No,2.0
3400,Brenna,Childes,Female,30,46,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0
3401,Cristie,None,Female,24,92,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0
3402,Krystyna,Scadden,Female,32,73,Statistician II,Retail,Mass Customer,N,No,10.0
3403,Jessalyn,Zoellner,Female,23,27,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0
3404,Thomasine,McCloch,Female,44,2,GIS Technical Architect,Property,Affluent Customer,N,No,22.0
3405,Gavra,Robez,Female,21,89,Project Manager,Financial Services,Mass Customer,N,Yes,3.0
3406,Lucy,Lackmann,Female,38,35,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0
3407,Marven,Ditts,Male,56,53,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0
3408,Becka,Bysaker,Female,45,10,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0
3409,Abbey,Nellen,Female,40,75,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0
3410,Merrili,Brittin,Female,77,93,Missing,Property,Mass Customer,N,No,16.0
3411,Alena,Hannis,Female,38,68,Physical Therapy Assistant,Missing,Mass Customer,N,Yes,20.0
3412,Almira,Ethelstone,Female,44,66,Office Assistant IV,Missing,Mass Customer,N,Yes,7.0
3413,Zulema,Cristofolo,Female,20,93,VP Accounting,Financial Services,Mass Customer,N,No,3.0
3414,Winnifred,Zima,Female,51,46,Software Consultant,Missing,Affluent Customer,N,Yes,10.0
3415,Alberik,Kelsey,Male,54,43,Quality Engineer,Property,High Net Worth,N,Yes,11.0
3416,Evanne,Bentote,Female,41,6,Missing,Manufacturing,Mass Customer,N,Yes,11.0
3417,Deedee,Coxall,Female,44,91,Social Worker,Health,Mass Customer,N,No,7.0
3418,Felipa,Paddingdon,Female,58,18,Systems Administrator IV,Health,High Net Worth,N,No,19.0
3419,Felipa,Guslon,Female,44,13,Information Systems Manager,Missing,Mass Customer,N,Yes,18.0
3420,Norby,Elion,Male,37,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
3421,Ronalda,McGeechan,Female,55,60,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0
3422,Lucine,Virgin,Female,39,38,Professor,Manufacturing,Mass Customer,N,No,5.0
3423,Griselda,Bezants,Female,18,57,Registered Nurse,Health,Affluent Customer,N,No,1.0
3424,Vale,Whittuck,Female,40,39,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0
3425,Alister,De la Yglesia,Male,31,32,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0
3426,Ron,Dilon,Male,58,40,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0
3427,Mace,Edington,Male,36,67,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0
3428,Leonora,Iglesia,Female,43,77,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0
3429,Alla,Hirtzmann,Female,53,37,Missing,Health,High Net Worth,N,No,15.0
3430,Augustus,Pickin,Male,53,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0
3431,York,Calbreath,Male,21,97,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0
3432,Max,Cloney,Female,29,99,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0
3433,Karissa,Cabral,Female,19,10,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0
3434,Stesha,Miners,Female,44,20,Account Coordinator,Health,Mass Customer,N,No,16.0
3435,Stevena,Allcock,Female,15,80,Senior Editor,Missing,Affluent Customer,N,No,1.0
3436,Marget,Freeland,Female,59,4,Missing,Financial Services,Mass Customer,N,Yes,5.0
3437,Penny,Wellington,Male,54,79,VP Marketing,Retail,High Net Worth,N,No,12.0
3438,Gaylor,Carbry,Male,21,11,Project Manager,Manufacturing,Mass Customer,N,No,2.0
3439,Rubie,O'Gorman,Female,43,45,Technical Writer,Missing,Affluent Customer,N,Yes,19.0
3440,Retha,Kahane,Female,59,18,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0
3441,Janelle,Ebbage,Female,29,44,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0
3442,Adrianne,Petrecz,Female,55,17,Research Associate,Retail,Mass Customer,N,Yes,14.0
3443,Fran,None,Male,22,11,Technical Writer,Missing,Mass Customer,N,Yes,5.0
3444,Kara-lynn,Bims,Female,40,75,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0
3445,Craggy,None,Male,51,62,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0
3446,Gard,Tidy,Male,50,8,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0
3447,Linell,None,Female,40,43,Missing,Financial Services,High Net Worth,N,No,17.0
3448,Roderich,Mixer,Male,40,26,Software Consultant,Financial Services,High Net Worth,N,No,9.0
3449,Ilyssa,Hannabuss,Female,43,52,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0
3450,Brooke,Durman,Female,24,85,Safety Technician III,Retail,Mass Customer,N,No,6.0
3451,Ruprecht,Loreit,Male,47,88,Sales Associate,Missing,High Net Worth,N,No,10.0
3452,Maura,Estevez,Female,53,22,Marketing Manager,Retail,Mass Customer,N,No,13.0
3453,Jammie,McEvon,Female,28,57,Product Engineer,Retail,Affluent Customer,N,No,14.0
3454,Akim,Mathes,Male,48,15,Web Designer III,Missing,Mass Customer,N,No,18.0
3455,Coop,Skey,Male,63,29,Administrative Officer,Missing,Mass Customer,N,Yes,11.0
3456,Clovis,Ortsmann,Female,58,11,Missing,Missing,Mass Customer,N,Yes,12.0
3457,Robbi,Springthorpe,Female,61,13,Missing,Manufacturing,Mass Customer,N,No,16.0
3458,Alejandro,Shakelade,Male,40,35,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0
3459,Emelda,Ramsdell,Female,17,62,Missing,Entertainment,Mass Customer,N,Yes,2.0
3460,Reinhold,Barthrup,Male,18,22,Actuary,Financial Services,Mass Customer,N,No,2.0
3461,Nigel,Izard,Male,55,28,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0
3462,Jehanna,Sparhawk,Female,60,96,Registered Nurse,Health,High Net Worth,N,No,17.0
3463,Fletch,Durrett,Male,33,7,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0
3464,Etheline,Gerretsen,Female,35,38,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0
3465,Hadria,Pizer,Female,39,71,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0
3466,Victor,Zaple,Male,38,65,Marketing Assistant,IT,Mass Customer,N,No,18.0
3467,Killy,Spaducci,Male,37,31,VP Quality Control,IT,Mass Customer,N,No,21.0
3468,Averill,Woodbridge,Male,31,4,Associate Professor,Missing,Mass Customer,N,No,7.0
3469,Arabele,Lantoph,Female,30,90,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0
3470,Catherina,Ricca,Female,50,56,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0
3471,Brita,Afonso,Female,64,95,Quality Engineer,IT,High Net Worth,N,Yes,8.0
3472,Dionysus,McCarlie,Male,40,10,VP Marketing,Retail,Affluent Customer,N,Yes,18.0
3474,Justinian,Crowhurst,Male,38,93,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0
3475,Correna,Goldsberry,Female,32,12,Director of Sales,Retail,Affluent Customer,N,No,3.0
3476,Stearn,Willerstone,Male,28,39,Missing,Manufacturing,Affluent Customer,N,No,7.0
3477,Jaquelin,Leek,Female,21,90,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0
3478,Hartwell,Schach,Male,31,54,Quality Control Specialist,Health,Mass Customer,N,No,17.0
3479,Pierette,O' Ronan,Female,53,39,Missing,IT,Mass Customer,N,No,13.0
3480,Jarib,None,Male,58,30,Missing,Missing,Mass Customer,N,No,20.0
3481,Haley,Dessent,Male,20,37,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0
3482,Roch,Rilston,Female,17,71,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0
3483,Emlyn,Burnel,Male,61,19,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0
3484,Hedi,Mowday,Female,41,10,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0
3485,Berthe,Ludwell,Female,36,11,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0
3486,Reece,Crewther,Male,61,67,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0
3487,Amalee,Sanderson,Female,40,4,Analyst Programmer,Health,High Net Worth,N,No,18.0
3488,Cristobal,Whitrod,Male,42,63,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0
3489,Margo,Fletcher,Female,48,90,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0
3490,Taylor,Dutchburn,Male,37,45,VP Product Management,Financial Services,High Net Worth,N,No,14.0
3491,Leanna,Cromb,Female,41,69,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0
3492,Urbanus,Redding,Male,51,83,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0
3493,Jeffie,Eakly,Male,53,30,Research Assistant I,Health,High Net Worth,N,No,18.0
3494,Robers,Richen,Male,19,72,Account Representative IV,Argiculture,High Net Worth,N,No,1.0
3495,Constantine,Frissell,Female,30,57,Programmer III,Financial Services,High Net Worth,N,No,8.0
3496,Danya,Burnyeat,Male,31,99,Editor,Manufacturing,Mass Customer,N,Yes,19.0
3497,Thia,O'Day,Female,31,73,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0
3498,Lois,Abrahim,Female,22,28,Missing,Manufacturing,Mass Customer,N,No,5.0
3499,Shelton,Tewkesberrie,Male,38,29,Missing,Manufacturing,Mass Customer,N,Yes,7.0
3500,Josy,Fleeman,Female,50,71,Missing,Entertainment,Affluent Customer,N,No,17.0
3501,Kayla,Alentyev,Female,47,63,Operator,Telecommunications,Mass Customer,N,Yes,18.0
3502,Wilfrid,Cleaves,Male,20,5,Senior Sales Associate,Retail,High Net Worth,N,Yes,3.0
3503,Tootsie,Rafter,Female,38,53,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10.0
3504,Keriann,Perdue,Female,54,39,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6.0
3505,Dolly,Scallan,Female,43,41,Missing,Retail,Mass Customer,N,No,14.0
3506,Mercy,Donisi,Female,42,19,Web Designer I,Financial Services,Mass Customer,N,No,15.0
3507,Christoph,Greatreax,Male,62,70,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5.0
3508,Malvin,Marre,Male,31,89,Pharmacist,Health,Mass Customer,N,No,5.0
3509,Janine,Hesey,Female,39,85,Pharmacist,Health,Mass Customer,N,Yes,15.0
3511,Willem,Spraging,Male,51,23,Food Chemist,Health,Affluent Customer,N,No,10.0
3512,Vladimir,Abramowsky,Male,23,68,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0
3514,Darcy,Ilett,Male,55,25,Environmental Specialist,Missing,Mass Customer,N,No,8.0
3515,Leelah,Pynner,Female,42,11,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18.0
3516,Diarmid,Vearnals,Male,40,93,Missing,Property,Mass Customer,N,Yes,15.0
3517,Domeniga,Terney,Female,60,47,Accounting Assistant IV,Missing,Mass Customer,N,Yes,6.0
3518,Magdaia,Beardwell,Female,37,45,Biostatistician I,IT,Mass Customer,N,Yes,8.0
3519,Aldus,Kenningley,Male,39,16,Software Consultant,Manufacturing,Mass Customer,N,Yes,11.0
3520,Travis,Kaszper,Male,54,41,Research Nurse,Health,Mass Customer,N,Yes,16.0
3521,Oneida,Olivia,Female,37,27,Research Associate,Missing,High Net Worth,N,Yes,16.0
3522,Lorri,Byrth,Female,28,73,Cost Accountant,Financial Services,High Net Worth,N,Yes,11.0
3523,Lin,Tarver,Male,42,33,Missing,Missing,Affluent Customer,N,No,19.0
3524,Waiter,Piscopello,Male,44,38,Design Engineer,Financial Services,Mass Customer,N,Yes,18.0
3525,Town,Yitzhakov,Male,21,55,Editor,Missing,Mass Customer,N,No,2.0
3526,Pail,Iacopini,Male,39,84,General Manager,Telecommunications,High Net Worth,N,Yes,13.0
3527,Kiley,Scotson,Female,39,77,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18.0
3528,Eliot,Scammell,Male,53,69,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7.0
3529,Austine,Kinny,Female,57,37,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16.0
3530,Erik,Kenneford,Male,44,19,Staff Scientist,Missing,High Net Worth,N,Yes,8.0
3531,Shannah,Pountain,Female,48,4,Marketing Manager,Retail,Affluent Customer,N,Yes,11.0
3532,May,Birch,Female,27,27,Media Manager I,Health,High Net Worth,N,Yes,7.0
3533,Neale,Lowings,Male,36,62,Missing,Financial Services,Affluent Customer,N,Yes,8.0
3534,Kacie,Stanbrooke,Female,42,92,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0
3535,Bren,Dabbes,Female,23,8,Technical Writer,Manufacturing,High Net Worth,N,No,6.0
3536,Laurence,Aulsford,Male,50,46,Professor,Retail,Affluent Customer,N,No,18.0
3537,Sholom,Pavlasek,Male,20,1,Graphic Designer,Financial Services,Mass Customer,N,No,4.0
3538,Kerby,Nassie,Male,40,19,Marketing Manager,Health,Mass Customer,N,No,8.0
3539,Sheelah,Caine,Female,32,94,Missing,IT,Mass Customer,N,Yes,16.0
3540,Ali,Naris,Male,63,49,Missing,Missing,Mass Customer,N,Yes,7.0
3541,Aloin,Harhoff,Male,32,72,Missing,Health,Mass Customer,N,No,11.0
3542,Perl,Suddaby,Female,42,23,Financial Analyst,Financial Services,Mass Customer,N,No,10.0
3543,Shanie,Zahor,Female,31,15,Food Chemist,Health,High Net Worth,N,Yes,21.0
3544,Benoite,Trahmel,Female,19,25,Help Desk Technician,Missing,Affluent Customer,N,No,1.0
3545,Wenonah,Filgate,Female,43,66,Developer II,Missing,High Net Worth,N,No,4.0
3546,Hally,Pollie,Female,34,91,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9.0
3547,Ganny,Dwerryhouse,Male,42,19,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8.0
3548,Dalli,Seden,Male,59,65,Missing,Missing,Affluent Customer,N,No,12.0
3549,Jodee,Macewan,Female,51,0,Sales Representative,Retail,Mass Customer,N,No,7.0
3550,Daisey,Britto,Female,29,50,Environmental Tech,Retail,Mass Customer,N,Yes,16.0
3551,Zed,Douris,Male,55,37,Pharmacist,Health,Mass Customer,N,Yes,8.0
3552,Ebeneser,Lowde,Male,25,33,Internal Auditor,Retail,Affluent Customer,N,Yes,9.0
3553,Dietrich,Geggie,Male,43,97,Graphic Designer,Health,Mass Customer,N,No,10.0
3554,Briggs,Mower,Male,39,34,GIS Technical Architect,IT,Mass Customer,N,Yes,16.0
3555,Latashia,None,Female,41,96,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21.0
3556,Larina,Gheeorghie,Female,20,38,Senior Developer,Manufacturing,High Net Worth,N,No,3.0
